Date,Vehicle_Number,Previous_Node,Origin_Type,Vehicle_Size,Arrival_Time,Volume,Dock_Capacity,Required_Docks,Hour
2024-03-05,VH0305,ROHX->NCRU,Milkrun,24ft,19:11,1044,1000,2,19
2024-03-05,VH0306,LJP->NCRU,Milkrun,24ft,15:27,955,1000,1,15
2024-03-05,VH0307,LKOX->NCRU,Longhaul,32ft,18:57,6009,1000,7,18
2024-03-05,VH0308,LJP->NCRU,Milkrun,24ft,14:44,1138,1000,2,14
2024-03-05,VH0309,LJP->NCRU,Milkrun,24ft,22:15,1399,1000,2,22
2024-03-05,VH0310,PNQX->NCRU,Longhaul,32ft,07:17,6290,1000,7,7
2024-03-05,VH0311,GZBX->NCRU,Milkrun,24ft,05:48,1346,1000,2,5
2024-03-05,VH0312,BLRX->NCRU,Longhaul,32ft,18:10,6275,1000,7,18
2024-03-05,VH0313,LJP->NCRU,Milkrun,17ft,02:05,1276,1000,2,2
2024-03-05,VH0314,LJP->NCRU,Milkrun,17ft,15:12,854,1000,1,15
2024-03-05,VH0315,LJP->NCRU,Milkrun,24ft,11:30,1275,1000,2,11
2024-03-05,VH0316,LJP->NCRU,Milkrun,24ft,05:17,1222,1000,2,5
2024-03-05,VH0317,BLRX->NCRU,Longhaul,32ft,06:48,6810,1000,7,6
2024-03-05,VH0318,BLRX->NCRU,Longhaul,32ft,10:57,8077,1000,9,10
2024-03-05,VH0319,GZBX->NCRU,Milkrun,24ft,18:01,1136,1000,2,18
2024-03-05,VH0320,KRL->NCRU,Milkrun,24ft,15:37,806,1000,1,15
2024-03-05,VH0321,PNQX->NCRU,Longhaul,32ft,15:51,6394,1000,7,15
2024-03-05,VH0322,ROHX->NCRU,Milkrun,24ft,18:16,790,1000,1,18
2024-03-05,VH0323,ROHX->NCRU,Milkrun,14ft,22:44,972,1000,1,22
2024-03-05,VH0324,KRL->NCRU,Milkrun,14ft,15:23,988,1000,1,15
2024-03-05,VH0325,PNQX->NCRU,Longhaul,32ft,18:11,8559,1000,9,18
2024-03-05,VH0326,MJAX->NCRU,Longhaul,32ft,00:37,8643,1000,9,0
2024-03-05,VH0327,MJAX->NCRU,Longhaul,32ft,01:54,8084,1000,9,1
2024-03-05,VH0328,KRL->NCRU,Milkrun,17ft,05:03,1405,1000,2,5
2024-03-05,VH0329,LJP->NCRU,Milkrun,14ft,15:58,765,1000,1,15
2024-03-05,VH0330,KRL->NCRU,Milkrun,14ft,14:33,747,1000,1,14
2024-03-05,VH0331,NDLX->NCRU,Milkrun,17ft,06:15,1040,1000,2,6
2024-03-05,VH0332,KRL->NCRU,Milkrun,14ft,07:21,890,1000,1,7
2024-03-05,VH0333,MJAX->NCRU,Longhaul,32ft,07:08,7909,1000,8,7
2024-03-05,VH0334,LJP->NCRU,Milkrun,17ft,01:30,775,1000,1,1
2024-03-05,VH0335,BLRX->NCRU,Longhaul,32ft,09:08,7926,1000,8,9
2024-03-05,VH0336,MJAX->NCRU,Longhaul,32ft,13:40,5042,1000,6,13
2024-03-05,VH0337,ROHX->NCRU,Milkrun,17ft,18:18,1137,1000,2,18
2024-03-05,VH0338,MJAX->NCRU,Longhaul,32ft,15:43,7871,1000,8,15
2024-03-05,VH0339,LJP->NCRU,Milkrun,14ft,14:03,1356,1000,2,14
2024-03-05,VH0340,NDLX->NCRU,Milkrun,17ft,11:05,954,1000,1,11
2024-03-05,VH0341,GZBX->NCRU,Milkrun,14ft,13:51,1493,1000,2,13
2024-03-05,VH0342,MJAX->NCRU,Longhaul,32ft,03:30,9122,1000,10,3
2024-03-05,VH0343,ROHX->NCRU,Milkrun,24ft,08:21,1478,1000,2,8
2024-03-05,VH0344,LJP->NCRU,Milkrun,14ft,13:30,1193,1000,2,13
2024-03-05,VH0345,KRL->NCRU,Milkrun,17ft,11:31,1342,1000,2,11
2024-03-05,VH0346,LKOX->NCRU,Longhaul,32ft,12:26,7189,1000,8,12
2024-03-05,VH0347,LJP->NCRU,Milkrun,17ft,19:05,1182,1000,2,19
2024-03-05,VH0348,PNQX->NCRU,Longhaul,32ft,17:48,9425,1000,10,17
2024-03-05,VH0349,GZBX->NCRU,Milkrun,24ft,11:23,738,1000,1,11
2024-03-05,VH0350,BLRX->NCRU,Longhaul,32ft,10:55,8547,1000,9,10
2024-03-05,VH0351,MJAX->NCRU,Longhaul,32ft,03:03,5555,1000,6,3
2024-03-05,VH0352,ROHX->NCRU,Milkrun,24ft,15:13,985,1000,1,15
2024-03-05,VH0353,ROHX->NCRU,Milkrun,24ft,12:32,1402,1000,2,12
2024-03-05,VH0354,BLRX->NCRU,Longhaul,32ft,05:23,6403,1000,7,5
2024-03-05,VH0355,PATX->NCRU,Longhaul,32ft,06:39,5962,1000,6,6
2024-03-05,VH0356,KRL->NCRU,Milkrun,24ft,12:03,1165,1000,2,12
2024-03-05,VH0357,GZBX->NCRU,Milkrun,17ft,10:07,1208,1000,2,10
2024-03-05,VH0358,HYDX->NCRU,Longhaul,32ft,15:19,5576,1000,6,15
2024-03-05,VH0359,HYDX->NCRU,Longhaul,32ft,17:07,8968,1000,9,17
2024-03-05,VH0360,NDLX->NCRU,Milkrun,17ft,15:16,861,1000,1,15
2024-03-05,VH0361,KRL->NCRU,Milkrun,17ft,16:45,1440,1000,2,16
2024-03-05,VH0362,MJAX->NCRU,Longhaul,32ft,14:44,8327,1000,9,14
2024-03-05,VH0363,NDLX->NCRU,Milkrun,24ft,15:37,874,1000,1,15
2024-03-05,VH0364,LJP->NCRU,Milkrun,24ft,18:42,1059,1000,2,18
2024-03-05,VH0365,NDLX->NCRU,Milkrun,24ft,15:22,1459,1000,2,15
2024-03-05,VH0366,KRL->NCRU,Milkrun,14ft,11:10,966,1000,1,11
2024-03-05,VH0367,MJAX->NCRU,Longhaul,32ft,12:05,8166,1000,9,12
2024-03-05,VH0368,PNQX->NCRU,Longhaul,32ft,05:21,8880,1000,9,5
2024-03-05,VH0369,GZBX->NCRU,Milkrun,24ft,21:42,1309,1000,2,21
2024-03-05,VH0370,LJP->NCRU,Milkrun,24ft,19:49,1028,1000,2,19
2024-03-05,VH0371,HYDX->NCRU,Longhaul,32ft,15:54,5426,1000,6,15
2024-03-05,VH0372,HYDX->NCRU,Longhaul,32ft,16:34,8211,1000,9,16
2024-03-05,VH0373,GZBX->NCRU,Milkrun,17ft,12:52,1403,1000,2,12
2024-03-05,VH0374,ROHX->NCRU,Milkrun,24ft,21:47,941,1000,1,21
2024-03-05,VH0375,PATX->NCRU,Longhaul,32ft,13:18,9483,1000,10,13
2024-03-05,VH0376,HYDX->NCRU,Longhaul,32ft,15:22,6761,1000,7,15
2024-03-05,VH0377,PNQX->NCRU,Longhaul,32ft,10:16,5092,1000,6,10
2024-03-05,VH0378,GZBX->NCRU,Milkrun,14ft,06:33,944,1000,1,6
2024-03-05,VH0379,MJAX->NCRU,Longhaul,32ft,18:16,9078,1000,10,18
2024-03-05,VH0380,BLRX->NCRU,Longhaul,32ft,11:30,5919,1000,6,11
2024-03-05,VH0381,KRL->NCRU,Milkrun,24ft,14:24,720,1000,1,14
2024-03-05,VH0382,LKOX->NCRU,Longhaul,32ft,13:40,7091,1000,8,13
2024-03-05,VH0383,KRL->NCRU,Milkrun,24ft,18:32,1239,1000,2,18
2024-03-05,VH0384,MJAX->NCRU,Longhaul,32ft,20:40,7930,1000,8,20
2024-03-05,VH0385,ROHX->NCRU,Milkrun,17ft,17:28,1023,1000,2,17
2024-03-05,VH0386,PATX->NCRU,Longhaul,32ft,19:21,5214,1000,6,19
2024-03-05,VH0387,LJP->NCRU,Milkrun,14ft,18:15,1141,1000,2,18
2024-03-05,VH0388,PNQX->NCRU,Longhaul,32ft,18:42,7150,1000,8,18
2024-03-05,VH0389,GZBX->NCRU,Milkrun,17ft,18:24,790,1000,1,18
2024-03-05,VH0390,GZBX->NCRU,Milkrun,24ft,14:29,900,1000,1,14
2024-03-05,VH0391,PATX->NCRU,Longhaul,32ft,17:26,7699,1000,8,17
2024-03-05,VH0392,LJP->NCRU,Milkrun,24ft,18:34,1150,1000,2,18
2024-03-05,VH0393,LKOX->NCRU,Longhaul,32ft,01:08,6611,1000,7,1
2024-03-05,VH0394,NDLX->NCRU,Milkrun,24ft,06:35,995,1000,1,6
2024-03-05,VH0395,LKOX->NCRU,Longhaul,32ft,15:07,9162,1000,10,15
2024-03-05,VH0396,BLRX->NCRU,Longhaul,32ft,16:04,8093,1000,9,16
2024-03-05,VH0397,ROHX->NCRU,Milkrun,17ft,11:39,978,1000,1,11
2024-03-05,VH0398,GZBX->NCRU,Milkrun,14ft,15:27,1155,1000,2,15
2024-03-05,VH0399,LJP->NCRU,Milkrun,14ft,06:44,1222,1000,2,6
2024-03-05,VH0400,NDLX->NCRU,Milkrun,14ft,10:18,1470,1000,2,10
2024-03-05,VH0401,PATX->NCRU,Longhaul,32ft,20:49,6309,1000,7,20
2024-03-05,VH0402,PNQX->NCRU,Longhaul,32ft,19:45,9495,1000,10,19
2024-03-05,VH0403,PNQX->NCRU,Longhaul,32ft,16:25,7586,1000,8,16
2024-03-05,VH0404,LJP->NCRU,Milkrun,24ft,15:06,1345,1000,2,15
2024-03-05,VH0405,PATX->NCRU,Longhaul,32ft,06:38,9470,1000,10,6
2024-03-05,VH0406,NDLX->NCRU,Milkrun,14ft,13:32,717,1000,1,13
2024-03-05,VH0407,NDLX->NCRU,Milkrun,14ft,00:55,1124,1000,2,0
2024-03-05,VH0408,MJAX->NCRU,Longhaul,32ft,16:05,7182,1000,8,16
2024-03-05,VH0409,KRL->NCRU,Milkrun,24ft,09:05,822,1000,1,9
2024-03-05,VH0410,BLRX->NCRU,Longhaul,32ft,15:36,7535,1000,8,15
2024-03-05,VH0411,LKOX->NCRU,Longhaul,32ft,13:05,6662,1000,7,13
2024-03-05,VH0412,GZBX->NCRU,Milkrun,17ft,21:15,737,1000,1,21
2024-03-05,VH0413,PATX->NCRU,Longhaul,32ft,20:08,8126,1000,9,20
2024-03-05,VH0414,NDLX->NCRU,Milkrun,24ft,15:48,1209,1000,2,15
2024-03-05,VH0415,NDLX->NCRU,Milkrun,14ft,14:23,836,1000,1,14
2024-03-05,VH0416,HYDX->NCRU,Longhaul,32ft,15:35,7048,1000,8,15
2024-03-05,VH0417,LJP->NCRU,Milkrun,24ft,23:30,869,1000,1,23
2024-03-05,VH0418,NDLX->NCRU,Milkrun,17ft,15:21,1169,1000,2,15
2024-03-05,VH0419,KRL->NCRU,Milkrun,17ft,15:56,889,1000,1,15
2024-03-05,VH0420,ROHX->NCRU,Milkrun,17ft,02:29,1163,1000,2,2
2024-03-05,VH0421,PATX->NCRU,Longhaul,32ft,09:23,5909,1000,6,9
2024-03-05,VH0422,PATX->NCRU,Longhaul,32ft,01:59,7068,1000,8,1
2024-03-05,VH0423,LJP->NCRU,Milkrun,24ft,22:12,1491,1000,2,22
2024-03-05,VH0424,LKOX->NCRU,Longhaul,32ft,17:40,6360,1000,7,17
2024-03-05,VH0425,KRL->NCRU,Milkrun,17ft,19:51,818,1000,1,19
2024-03-05,VH0426,PNQX->NCRU,Longhaul,32ft,04:43,5665,1000,6,4
2024-03-05,VH0427,LJP->NCRU,Milkrun,17ft,22:20,1349,1000,2,22
2024-03-05,VH0428,NDLX->NCRU,Milkrun,14ft,19:23,757,1000,1,19
2024-03-05,VH0429,PNQX->NCRU,Longhaul,32ft,20:49,8890,1000,9,20
2024-03-05,VH0430,BLRX->NCRU,Longhaul,32ft,13:38,8860,1000,9,13
2024-03-05,VH0431,GZBX->NCRU,Milkrun,24ft,17:09,711,1000,1,17
2024-03-05,VH0432,LJP->NCRU,Milkrun,14ft,07:49,1232,1000,2,7
2024-03-05,VH0433,KRL->NCRU,Milkrun,14ft,07:08,854,1000,1,7
2024-03-05,VH0434,KRL->NCRU,Milkrun,17ft,07:09,1296,1000,2,7
2024-03-05,VH0435,ROHX->NCRU,Milkrun,14ft,18:38,1188,1000,2,18
2024-03-05,VH0436,LJP->NCRU,Milkrun,14ft,21:33,1300,1000,2,21
2024-03-05,VH0437,NDLX->NCRU,Milkrun,24ft,09:09,1298,1000,2,9
2024-03-05,VH0438,MJAX->NCRU,Longhaul,32ft,01:37,5023,1000,6,1
2024-03-05,VH0439,HYDX->NCRU,Longhaul,32ft,11:09,5970,1000,6,11
2024-03-05,VH0440,GZBX->NCRU,Milkrun,14ft,06:40,1054,1000,2,6
2024-03-05,VH0441,NDLX->NCRU,Milkrun,24ft,01:16,1428,1000,2,1
2024-03-05,VH0442,NDLX->NCRU,Milkrun,17ft,06:51,1426,1000,2,6
2024-03-05,VH0443,LJP->NCRU,Milkrun,24ft,07:14,778,1000,1,7
2024-03-06,VH0444,BLRX->NCRU,Longhaul,32ft,12:01,7043,1000,8,12
2024-03-06,VH0445,LJP->NCRU,Milkrun,24ft,04:41,1126,1000,2,4
2024-03-06,VH0446,NDLX->NCRU,Milkrun,14ft,16:29,731,1000,1,16
2024-03-06,VH0447,KRL->NCRU,Milkrun,14ft,09:33,999,1000,1,9
2024-03-06,VH0448,LJP->NCRU,Milkrun,24ft,20:22,1291,1000,2,20
2024-03-06,VH0449,GZBX->NCRU,Milkrun,17ft,01:53,959,1000,1,1
2024-03-06,VH0450,HYDX->NCRU,Longhaul,32ft,05:04,7693,1000,8,5
2024-03-06,VH0451,LJP->NCRU,Milkrun,24ft,06:37,850,1000,1,6
2024-03-06,VH0452,ROHX->NCRU,Milkrun,17ft,14:03,1035,1000,2,14
2024-03-06,VH0453,GZBX->NCRU,Milkrun,17ft,08:31,747,1000,1,8
2024-03-06,VH0454,GZBX->NCRU,Milkrun,14ft,06:38,703,1000,1,6
2024-03-06,VH0455,KRL->NCRU,Milkrun,24ft,12:38,1393,1000,2,12
2024-03-06,VH0456,PNQX->NCRU,Longhaul,32ft,10:50,7902,1000,8,10
2024-03-06,VH0457,LKOX->NCRU,Longhaul,32ft,18:42,6999,1000,7,18
2024-03-06,VH0458,LJP->NCRU,Milkrun,17ft,05:27,880,1000,1,5
2024-03-06,VH0459,PATX->NCRU,Longhaul,32ft,12:13,5082,1000,6,12
2024-03-06,VH0460,BLRX->NCRU,Longhaul,32ft,11:16,7074,1000,8,11
2024-03-06,VH0461,ROHX->NCRU,Milkrun,14ft,03:59,1236,1000,2,3
2024-03-06,VH0462,NDLX->NCRU,Milkrun,24ft,00:49,1332,1000,2,0
2024-03-06,VH0463,PNQX->NCRU,Longhaul,32ft,18:39,9284,1000,10,18
2024-03-06,VH0464,HYDX->NCRU,Longhaul,32ft,02:55,5614,1000,6,2
2024-03-06,VH0465,LJP->NCRU,Milkrun,14ft,01:42,728,1000,1,1
2024-03-06,VH0466,KRL->NCRU,Milkrun,17ft,01:12,1471,1000,2,1
2024-03-06,VH0467,PNQX->NCRU,Longhaul,32ft,19:48,5400,1000,6,19
2024-03-06,VH0468,LJP->NCRU,Milkrun,14ft,21:31,884,1000,1,21
2024-03-06,VH0469,NDLX->NCRU,Milkrun,17ft,11:58,846,1000,1,11
2024-03-06,VH0470,GZBX->NCRU,Milkrun,24ft,04:13,749,1000,1,4
2024-03-06,VH0471,BLRX->NCRU,Longhaul,32ft,15:01,6152,1000,7,15
2024-03-06,VH0472,LJP->NCRU,Milkrun,14ft,13:15,1085,1000,2,13
2024-03-06,VH0473,PATX->NCRU,Longhaul,32ft,13:24,8928,1000,9,13
2024-03-06,VH0474,MJAX->NCRU,Longhaul,32ft,17:53,7558,1000,8,17
2024-03-06,VH0475,KRL->NCRU,Milkrun,14ft,19:06,1303,1000,2,19
2024-03-06,VH0476,LJP->NCRU,Milkrun,24ft,22:13,1089,1000,2,22
2024-03-06,VH0477,LKOX->NCRU,Longhaul,32ft,13:09,7397,1000,8,13
2024-03-06,VH0478,NDLX->NCRU,Milkrun,17ft,12:58,1162,1000,2,12
2024-03-06,VH0479,NDLX->NCRU,Milkrun,14ft,11:33,1110,1000,2,11
2024-03-06,VH0480,PATX->NCRU,Longhaul,32ft,02:54,5605,1000,6,2
2024-03-06,VH0481,GZBX->NCRU,Milkrun,24ft,22:06,1271,1000,2,22
2024-03-06,VH0482,BLRX->NCRU,Longhaul,32ft,17:40,9200,1000,10,17
2024-03-06,VH0483,PNQX->NCRU,Longhaul,32ft,15:02,6131,1000,7,15
2024-03-06,VH0484,LJP->NCRU,Milkrun,14ft,04:56,1442,1000,2,4
2024-03-06,VH0485,MJAX->NCRU,Longhaul,32ft,17:28,7582,1000,8,17
2024-03-06,VH0486,ROHX->NCRU,Milkrun,24ft,10:35,1394,1000,2,10
2024-03-06,VH0487,NDLX->NCRU,Milkrun,14ft,04:11,1101,1000,2,4
2024-03-06,VH0488,NDLX->NCRU,Milkrun,24ft,11:44,1027,1000,2,11
2024-03-06,VH0489,LKOX->NCRU,Longhaul,32ft,07:21,7781,1000,8,7
2024-03-06,VH0490,LKOX->NCRU,Longhaul,32ft,02:42,6120,1000,7,2
2024-03-06,VH0491,NDLX->NCRU,Milkrun,17ft,00:50,1022,1000,2,0
2024-03-06,VH0492,NDLX->NCRU,Milkrun,24ft,13:31,997,1000,1,13
2024-03-06,VH0493,LKOX->NCRU,Longhaul,32ft,15:32,8590,1000,9,15
2024-03-06,VH0494,LKOX->NCRU,Longhaul,32ft,08:29,6067,1000,7,8
2024-03-06,VH0495,KRL->NCRU,Milkrun,14ft,19:00,1036,1000,2,19
2024-03-06,VH0496,GZBX->NCRU,Milkrun,17ft,13:22,1121,1000,2,13
2024-03-06,VH0497,LJP->NCRU,Milkrun,24ft,03:18,1043,1000,2,3
2024-03-06,VH0498,ROHX->NCRU,Milkrun,17ft,11:36,1360,1000,2,11
2024-03-06,VH0499,PNQX->NCRU,Longhaul,32ft,16:36,8512,1000,9,16
2024-03-06,VH0500,HYDX->NCRU,Longhaul,32ft,16:03,8196,1000,9,16
2024-03-06,VH0501,PNQX->NCRU,Longhaul,32ft,07:15,6581,1000,7,7
2024-03-06,VH0502,KRL->NCRU,Milkrun,14ft,16:09,1031,1000,2,16
2024-03-06,VH0503,ROHX->NCRU,Milkrun,17ft,11:33,856,1000,1,11
2024-03-06,VH0504,HYDX->NCRU,Longhaul,32ft,18:32,5138,1000,6,18
2024-03-06,VH0505,GZBX->NCRU,Milkrun,14ft,04:09,1415,1000,2,4
2024-03-06,VH0506,GZBX->NCRU,Milkrun,14ft,11:12,1209,1000,2,11
2024-03-06,VH0507,KRL->NCRU,Milkrun,17ft,17:27,974,1000,1,17
2024-03-06,VH0508,PNQX->NCRU,Longhaul,32ft,14:17,7856,1000,8,14
2024-03-06,VH0509,NDLX->NCRU,Milkrun,14ft,15:11,1114,1000,2,15
2024-03-06,VH0510,NDLX->NCRU,Milkrun,17ft,09:23,929,1000,1,9
2024-03-06,VH0511,LJP->NCRU,Milkrun,17ft,22:14,1221,1000,2,22
2024-03-06,VH0512,PATX->NCRU,Longhaul,32ft,17:22,7296,1000,8,17
2024-03-06,VH0513,KRL->NCRU,Milkrun,24ft,12:43,798,1000,1,12
2024-03-06,VH0514,KRL->NCRU,Milkrun,17ft,16:46,1434,1000,2,16
2024-03-06,VH0515,HYDX->NCRU,Longhaul,32ft,00:19,8994,1000,9,0
2024-03-06,VH0516,MJAX->NCRU,Longhaul,32ft,18:44,8044,1000,9,18
2024-03-06,VH0517,BLRX->NCRU,Longhaul,32ft,12:28,5648,1000,6,12
2024-03-06,VH0518,ROHX->NCRU,Milkrun,17ft,18:57,1248,1000,2,18
2024-03-06,VH0519,GZBX->NCRU,Milkrun,24ft,23:10,1365,1000,2,23
2024-03-06,VH0520,BLRX->NCRU,Longhaul,32ft,17:16,8444,1000,9,17
2024-03-06,VH0521,LJP->NCRU,Milkrun,17ft,18:40,1322,1000,2,18
2024-03-06,VH0522,LKOX->NCRU,Longhaul,32ft,14:57,9466,1000,10,14
2024-03-06,VH0523,KRL->NCRU,Milkrun,17ft,10:00,1036,1000,2,10
2024-03-06,VH0524,NDLX->NCRU,Milkrun,17ft,11:53,1424,1000,2,11
2024-03-06,VH0525,LJP->NCRU,Milkrun,14ft,15:29,802,1000,1,15
2024-03-06,VH0526,LKOX->NCRU,Longhaul,32ft,06:00,8659,1000,9,6
2024-03-06,VH0527,PNQX->NCRU,Longhaul,32ft,14:12,5271,1000,6,14
2024-03-06,VH0528,NDLX->NCRU,Milkrun,14ft,17:57,956,1000,1,17
2024-03-06,VH0529,LJP->NCRU,Milkrun,17ft,09:50,895,1000,1,9
2024-03-06,VH0530,KRL->NCRU,Milkrun,24ft,06:08,876,1000,1,6
2024-03-06,VH0531,PATX->NCRU,Longhaul,32ft,15:41,8648,1000,9,15
2024-03-06,VH0532,NDLX->NCRU,Milkrun,17ft,15:39,1292,1000,2,15
2024-03-06,VH0533,KRL->NCRU,Milkrun,14ft,17:27,1131,1000,2,17
2024-03-06,VH0534,GZBX->NCRU,Milkrun,14ft,11:48,903,1000,1,11
2024-03-06,VH0535,GZBX->NCRU,Milkrun,14ft,00:53,738,1000,1,0
2024-03-06,VH0536,LKOX->NCRU,Longhaul,32ft,13:14,7641,1000,8,13
2024-03-06,VH0537,PNQX->NCRU,Longhaul,32ft,15:11,9114,1000,10,15
2024-03-06,VH0538,LJP->NCRU,Milkrun,14ft,18:27,1102,1000,2,18
2024-03-06,VH0539,NDLX->NCRU,Milkrun,24ft,03:45,886,1000,1,3
2024-03-06,VH0540,ROHX->NCRU,Milkrun,17ft,20:01,855,1000,1,20
2024-03-06,VH0541,GZBX->NCRU,Milkrun,17ft,17:08,869,1000,1,17
2024-03-06,VH0542,GZBX->NCRU,Milkrun,14ft,12:02,1018,1000,2,12
2024-03-06,VH0543,KRL->NCRU,Milkrun,24ft,11:23,773,1000,1,11
2024-03-06,VH0544,GZBX->NCRU,Milkrun,24ft,12:38,995,1000,1,12
2024-03-06,VH0545,BLRX->NCRU,Longhaul,32ft,18:53,7579,1000,8,18
2024-03-06,VH0546,GZBX->NCRU,Milkrun,24ft,18:13,981,1000,1,18
2024-03-06,VH0547,GZBX->NCRU,Milkrun,17ft,15:33,1484,1000,2,15
2024-03-06,VH0548,GZBX->NCRU,Milkrun,14ft,15:21,1177,1000,2,15
2024-03-06,VH0549,HYDX->NCRU,Longhaul,32ft,11:18,5785,1000,6,11
2024-03-06,VH0550,ROHX->NCRU,Milkrun,17ft,14:19,1312,1000,2,14
2024-03-06,VH0551,HYDX->NCRU,Longhaul,32ft,08:08,6345,1000,7,8
2024-03-06,VH0552,KRL->NCRU,Milkrun,14ft,14:50,986,1000,1,14
2024-03-06,VH0553,PATX->NCRU,Longhaul,32ft,14:22,6974,1000,7,14
2024-03-06,VH0554,KRL->NCRU,Milkrun,17ft,17:07,820,1000,1,17
2024-03-06,VH0555,KRL->NCRU,Milkrun,17ft,20:47,1291,1000,2,20
2024-03-06,VH0556,KRL->NCRU,Milkrun,17ft,10:39,988,1000,1,10
2024-03-06,VH0557,KRL->NCRU,Milkrun,24ft,05:53,1219,1000,2,5
2024-03-06,VH0558,PATX->NCRU,Longhaul,32ft,18:15,7935,1000,8,18
2024-03-06,VH0559,PATX->NCRU,Longhaul,32ft,18:10,6910,1000,7,18
2024-03-06,VH0560,LJP->NCRU,Milkrun,17ft,08:14,751,1000,1,8
2024-03-06,VH0561,LKOX->NCRU,Longhaul,32ft,15:31,7700,1000,8,15
2024-03-06,VH0562,LJP->NCRU,Milkrun,17ft,23:01,1405,1000,2,23
2024-03-06,VH0563,MJAX->NCRU,Longhaul,32ft,15:34,8217,1000,9,15
2024-03-06,VH0564,LKOX->NCRU,Longhaul,32ft,14:35,8677,1000,9,14
2024-03-06,VH0565,PATX->NCRU,Longhaul,32ft,06:18,6759,1000,7,6
2024-03-06,VH0566,NDLX->NCRU,Milkrun,17ft,11:10,968,1000,1,11
2024-03-06,VH0567,NDLX->NCRU,Milkrun,14ft,15:04,1331,1000,2,15
2024-03-06,VH0568,KRL->NCRU,Milkrun,14ft,14:29,1231,1000,2,14
2024-03-06,VH0569,KRL->NCRU,Milkrun,24ft,14:52,1101,1000,2,14
2024-03-06,VH0570,NDLX->NCRU,Milkrun,14ft,02:23,1378,1000,2,2
2024-03-06,VH0571,KRL->NCRU,Milkrun,14ft,21:57,1384,1000,2,21
2024-03-06,VH0572,MJAX->NCRU,Longhaul,32ft,12:09,9033,1000,10,12
2024-03-06,VH0573,GZBX->NCRU,Milkrun,14ft,08:00,790,1000,1,8
2024-03-06,VH0574,GZBX->NCRU,Milkrun,17ft,16:40,924,1000,1,16
2024-03-06,VH0575,MJAX->NCRU,Longhaul,32ft,01:22,5247,1000,6,1
2024-03-06,VH0576,ROHX->NCRU,Milkrun,14ft,18:50,1374,1000,2,18
2024-03-06,VH0577,PATX->NCRU,Longhaul,32ft,15:51,9480,1000,10,15
2024-03-06,VH0578,PATX->NCRU,Longhaul,32ft,01:38,5974,1000,6,1
2024-03-06,VH0579,MJAX->NCRU,Longhaul,32ft,11:39,5536,1000,6,11
2024-03-06,VH0580,MJAX->NCRU,Longhaul,32ft,06:41,5070,1000,6,6
2024-03-06,VH0581,PATX->NCRU,Longhaul,32ft,18:03,6090,1000,7,18
2024-03-06,VH0582,BLRX->NCRU,Longhaul,32ft,08:29,6797,1000,7,8
2024-03-06,VH0583,PNQX->NCRU,Longhaul,32ft,16:19,8017,1000,9,16
2024-03-06,VH0584,PNQX->NCRU,Longhaul,32ft,05:04,6570,1000,7,5
2024-03-06,VH0585,MJAX->NCRU,Longhaul,32ft,11:34,5690,1000,6,11
2024-03-06,VH0586,GZBX->NCRU,Milkrun,24ft,07:40,981,1000,1,7
2024-03-06,VH0587,PNQX->NCRU,Longhaul,32ft,18:44,8839,1000,9,18
2024-03-06,VH0588,LKOX->NCRU,Longhaul,32ft,11:30,9396,1000,10,11
2024-03-06,VH0589,ROHX->NCRU,Milkrun,14ft,17:04,1130,1000,2,17
2024-03-06,VH0590,GZBX->NCRU,Milkrun,14ft,22:59,768,1000,1,22
2024-03-06,VH0591,LKOX->NCRU,Longhaul,32ft,22:38,7465,1000,8,22
2024-03-06,VH0592,BLRX->NCRU,Longhaul,32ft,15:42,9040,1000,10,15
2024-03-06,VH0593,PATX->NCRU,Longhaul,32ft,14:08,6987,1000,7,14
2024-03-06,VH0594,LJP->NCRU,Milkrun,17ft,15:41,914,1000,1,15
2024-03-06,VH0595,HYDX->NCRU,Longhaul,32ft,12:01,7520,1000,8,12
2024-03-06,VH0596,LKOX->NCRU,Longhaul,32ft,14:59,7698,1000,8,14
2024-03-06,VH0597,LJP->NCRU,Milkrun,14ft,05:18,1010,1000,2,5
2024-03-06,VH0598,GZBX->NCRU,Milkrun,24ft,11:20,767,1000,1,11
2024-03-06,VH0599,KRL->NCRU,Milkrun,17ft,07:12,971,1000,1,7
2024-03-06,VH0600,LJP->NCRU,Milkrun,17ft,05:21,1012,1000,2,5
2024-03-06,VH0601,LJP->NCRU,Milkrun,17ft,21:24,1135,1000,2,21
2024-03-06,VH0602,HYDX->NCRU,Longhaul,32ft,00:49,8005,1000,9,0
2024-03-06,VH0603,ROHX->NCRU,Milkrun,24ft,16:51,1173,1000,2,16
2024-03-06,VH0604,NDLX->NCRU,Milkrun,14ft,11:22,878,1000,1,11
2024-03-06,VH0605,KRL->NCRU,Milkrun,14ft,06:55,1476,1000,2,6
2024-03-06,VH0606,NDLX->NCRU,Milkrun,14ft,23:16,956,1000,1,23
2024-03-06,VH0607,ROHX->NCRU,Milkrun,14ft,09:55,815,1000,1,9
2024-03-06,VH0608,NDLX->NCRU,Milkrun,24ft,06:33,724,1000,1,6
2024-03-06,VH0609,ROHX->NCRU,Milkrun,24ft,17:21,1108,1000,2,17
2024-03-06,VH0610,ROHX->NCRU,Milkrun,17ft,12:39,1053,1000,2,12
